Robot Structural Analysis - Active Standard Sections (Filtered for France)
=====================================================================

### DATABASE: RCAT ###
Total sections: 2145

UPN 400              | Weight:  70.60 kg/m
UPN 40x20x4          | Weight:   2.25 kg/m
UPN 40x20x5          | Weight:   2.87 kg/m
UPN 40x35x5          | Weight:   3.89 kg/m
UPN 50x25x4          | Weight:   2.87 kg/m
UPN 50x25x5          | Weight:   3.86 kg/m
UPN 50x25x6          | Weight:   4.14 kg/m
UPN 50x38x5          | Weight:   5.04 kg/m
UPN 60x30x6          | Weight:   5.07 kg/m
UPN 60x40x6          | Weight:   5.97 kg/m
UPN 65               | Weight:   6.19 kg/m
UPN 70               | Weight:   6.77 kg/m
UPN 80               | Weight:   8.60 kg/m
UUAP 100             | Weight:  21.00 kg/m
UUAP 130             | Weight:  27.47 kg/m
UUAP 150             | Weight:  35.86 kg/m
UUAP 175             | Weight:  42.48 kg/m
UUAP 200             | Weight:  50.21 kg/m
UUAP 220             | Weight:  56.95 kg/m
UUAP 250             | Weight:  68.77 kg/m
UUAP 270             | Weight:  78.72 kg/m
UUAP 300             | Weight:  91.94 kg/m
UUAP 80              | Weight:  16.76 kg/m
UUPN 100             | Weight:  21.01 kg/m
UUPN 120             | Weight:  26.51 kg/m
UUPN 140             | Weight:  31.82 kg/m
UUPN 160             | Weight:  37.51 kg/m
UUPN 180             | Weight:  43.69 kg/m
UUPN 200             | Weight:  50.28 kg/m
UUPN 220             | Weight:  58.51 kg/m
UUPN 240             | Weight:  66.10 kg/m
UUPN 260             | Weight:  75.46 kg/m
UUPN 280             | Weight:  83.53 kg/m
UUPN 300             | Weight:  91.93 kg/m
UUPN 320             | Weight: 116.77 kg/m
UUPN 350             | Weight: 119.06 kg/m
UUPN 380             | Weight: 123.96 kg/m
UUPN 400             | Weight: 141.21 kg/m
UUPN 80              | Weight:  17.20 kg/m

### DATABASE: OTUA ###
Total sections: 2058

CAE 100x10           | Weight:  15.04 kg/m
CAE 100x11           | Weight:  16.44 kg/m
CAE 100x12           | Weight:  17.83 kg/m
CAE 100x7            | Weight:  10.73 kg/m
CAE 100x8            | Weight:  12.18 kg/m
CAE 100x9            | Weight:  13.61 kg/m
CAE 110x10           | Weight:  16.63 kg/m
CAE 110x12           | Weight:  19.73 kg/m
CAE 120x10           | Weight:  18.20 kg/m
CAE 120x11           | Weight:  19.92 kg/m
CAE 120x12           | Weight:  21.62 kg/m
CAE 120x13           | Weight:  23.31 kg/m
CAE 120x14           | Weight:  24.98 kg/m
CAE 120x15           | Weight:  26.64 kg/m
CAE 120x8            | Weight:  14.71 kg/m
CAE 120x9            | Weight:  16.46 kg/m
CAE 130x12           | Weight:  23.53 kg/m
CAE 140x13           | Weight:  27.44 kg/m
CAE 150x10           | Weight:  22.98 kg/m
CAE 150x12           | Weight:  27.35 kg/m
CAE 150x14           | Weight:  31.65 kg/m
CAE 150x15           | Weight:  33.77 kg/m
CAE 150x16           | Weight:  35.88 kg/m
CAE 150x18           | Weight:  40.06 kg/m
CAE 160x15           | Weight:  36.16 kg/m
CAE 160x17           | Weight:  40.68 kg/m
CAE 180x16           | Weight:  43.48 kg/m
CAE 180x18           | Weight:  48.60 kg/m
CAE 180x20           | Weight:  53.65 kg/m
CAE 200x16           | Weight:  48.51 kg/m
CAE 200x18           | Weight:  54.25 kg/m
CAE 200x20           | Weight:  59.93 kg/m
CAE 200x24           | Weight:  71.11 kg/m
CAE 20x3             | Weight:   0.88 kg/m
CAE 25x3             | Weight:   1.12 kg/m
CAE 25x4             | Weight:   1.46 kg/m
CAE 25x5             | Weight:   1.79 kg/m
CAE 30x3             | Weight:   1.36 kg/m
CAE 30x3.5           | Weight:   1.57 kg/m
CAE 30x4             | Weight:   1.78 kg/m
CAE 30x5             | Weight:   2.18 kg/m
CAE 35x3.5           | Weight:   1.85 kg/m
CAE 35x4             | Weight:   2.09 kg/m
CAE 35x5             | Weight:   2.57 kg/m
CAE 40x3             | Weight:   1.84 kg/m
CAE 40x4             | Weight:   2.42 kg/m
CAE 40x5             | Weight:   2.97 kg/m
CAE 40x6             | Weight:   3.52 kg/m
CAE 45x3             | Weight:   2.09 kg/m
CAE 45x4             | Weight:   2.74 kg/m
CAE 45x4.5           | Weight:   3.06 kg/m
CAE 45x5             | Weight:   3.38 kg/m
CAE 45x6             | Weight:   4.00 kg/m
CAE 50x3             | Weight:   2.33 kg/m
CAE 50x4             | Weight:   3.06 kg/m
CAE 50x5             | Weight:   3.77 kg/m
CAE 50x6             | Weight:   4.47 kg/m
CAE 50x7             | Weight:   5.15 kg/m
CAE 50x8             | Weight:   5.82 kg/m
CAE 55x6             | Weight:   4.94 kg/m
CAE 60x10            | Weight:   8.75 kg/m
CAE 60x4             | Weight:   3.70 kg/m
CAE 60x5             | Weight:   4.57 kg/m
CAE 60x6             | Weight:   5.42 kg/m
CAE 60x7             | Weight:   6.26 kg/m
CAE 60x8             | Weight:   7.09 kg/m
CAE 65x5             | Weight:   4.95 kg/m
CAE 65x6             | Weight:   5.90 kg/m
CAE 65x7             | Weight:   6.81 kg/m
CAE 65x8             | Weight:   7.72 kg/m
CAE 65x9             | Weight:   8.62 kg/m
CAE 70x5             | Weight:   5.37 kg/m
CAE 70x6             | Weight:   6.38 kg/m
CAE 70x7             | Weight:   7.38 kg/m
CAE 70x9             | Weight:   9.33 kg/m
CAE 75x10            | Weight:  11.08 kg/m
CAE 75x5             | Weight:   5.72 kg/m
CAE 75x6             | Weight:   6.85 kg/m
CAE 75x7             | Weight:   7.93 kg/m
CAE 75x8             | Weight:   8.99 kg/m
CAE 80x10            | Weight:  11.86 kg/m
CAE 80x5             | Weight:   6.12 kg/m
CAE 80x5.5           | Weight:   6.75 kg/m
CAE 80x6             | Weight:   7.34 kg/m
CAE 80x6.5           | Weight:   7.92 kg/m
CAE 80x8             | Weight:   9.63 kg/m
CAE 90x10            | Weight:  13.45 kg/m
CAE 90x11            | Weight:  14.70 kg/m
CAE 90x12            | Weight:  15.93 kg/m
CAE 90x6             | Weight:   8.30 kg/m
CAE 90x7             | Weight:   9.61 kg/m
CAE 90x8             | Weight:  10.90 kg/m
CAE 90x9             | Weight:  12.18 kg/m
CAEP 100x10          | Weight:  15.04 kg/m
CAEP 100x11          | Weight:  16.44 kg/m
CAEP 100x12          | Weight:  17.83 kg/m
CAEP 100x7           | Weight:  10.73 kg/m
CAEP 100x8           | Weight:  12.18 kg/m
CAEP 100x9           | Weight:  13.61 kg/m
CAEP 110x10          | Weight:  16.63 kg/m
CAEP 110x12          | Weight:  19.73 kg/m
CAEP 120x10          | Weight:  18.20 kg/m
CAEP 120x11          | Weight:  19.92 kg/m
CAEP 120x12          | Weight:  21.62 kg/m
CAEP 120x13          | Weight:  23.31 kg/m
CAEP 120x14          | Weight:  24.98 kg/m
CAEP 120x15          | Weight:  26.64 kg/m
CAEP 120x8           | Weight:  14.71 kg/m
CAEP 120x9           | Weight:  16.46 kg/m
CAEP 130x12          | Weight:  23.53 kg/m
CAEP 140x13          | Weight:  27.44 kg/m
CAEP 150x10          | Weight:  22.98 kg/m
CAEP 150x12          | Weight:  27.35 kg/m
CAEP 150x14          | Weight:  31.65 kg/m
CAEP 150x15          | Weight:  33.77 kg/m
CAEP 150x16          | Weight:  35.88 kg/m
CAEP 150x18          | Weight:  40.06 kg/m
CAEP 160x15          | Weight:  36.16 kg/m
CAEP 160x17          | Weight:  40.68 kg/m
CAEP 180x16          | Weight:  43.48 kg/m
CAEP 180x18          | Weight:  48.60 kg/m
CAEP 180x20          | Weight:  53.65 kg/m
CAEP 200x16          | Weight:  48.51 kg/m
CAEP 200x18          | Weight:  54.25 kg/m
CAEP 200x20          | Weight:  59.93 kg/m
CAEP 200x24          | Weight:  71.11 kg/m
CAEP 20x3            | Weight:   0.88 kg/m
CAEP 25x3            | Weight:   1.12 kg/m
CAEP 25x4            | Weight:   1.46 kg/m
CAEP 25x5            | Weight:   1.79 kg/m
CAEP 30x3            | Weight:   1.36 kg/m
CAEP 30x3.5          | Weight:   1.57 kg/m
CAEP 30x4            | Weight:   1.78 kg/m
CAEP 30x5            | Weight:   2.18 kg/m
CAEP 35x3.5          | Weight:   1.84 kg/m
CAEP 35x4            | Weight:   2.09 kg/m
CAEP 35x5            | Weight:   2.57 kg/m
CAEP 40x3            | Weight:   1.83 kg/m
CAEP 40x4            | Weight:   2.42 kg/m
CAEP 40x5            | Weight:   2.97 kg/m
CAEP 40x6            | Weight:   3.52 kg/m
CAEP 45x3            | Weight:   2.07 kg/m
CAEP 45x4            | Weight:   2.73 kg/m
CAEP 45x4.5          | Weight:   3.06 kg/m
CAEP 45x5            | Weight:   3.35 kg/m
CAEP 45x6            | Weight:   4.00 kg/m
CAEP 50x3            | Weight:   2.31 kg/m
CAEP 50x4            | Weight:   3.04 kg/m
CAEP 50x5            | Weight:   3.77 kg/m
CAEP 50x6            | Weight:   4.47 kg/m
CAEP 50x7            | Weight:   5.15 kg/m
CAEP 50x8            | Weight:   5.82 kg/m
CAEP 55x6            | Weight:   4.94 kg/m
CAEP 60x10           | Weight:   8.75 kg/m
CAEP 60x4            | Weight:   3.70 kg/m
CAEP 60x5            | Weight:   4.57 kg/m
CAEP 60x6            | Weight:   5.42 kg/m
CAEP 60x7            | Weight:   6.26 kg/m
CAEP 60x8            | Weight:   7.09 kg/m
CAEP 65x5            | Weight:   4.95 kg/m
CAEP 65x6            | Weight:   5.90 kg/m
CAEP 65x7            | Weight:   6.81 kg/m
CAEP 65x8            | Weight:   7.72 kg/m
CAEP 65x9            | Weight:   8.62 kg/m
CAEP 70x5            | Weight:   5.37 kg/m
CAEP 70x6            | Weight:   6.38 kg/m
CAEP 70x7            | Weight:   7.38 kg/m
CAEP 70x9            | Weight:   9.33 kg/m
CAEP 75x10           | Weight:  11.08 kg/m
CAEP 75x5            | Weight:   5.72 kg/m
CAEP 75x6            | Weight:   6.85 kg/m
CAEP 75x7            | Weight:   7.93 kg/m
CAEP 75x8            | Weight:   8.99 kg/m
CAEP 80x10           | Weight:  11.86 kg/m
CAEP 80x5            | Weight:   6.12 kg/m
CAEP 80x5.5          | Weight:   6.75 kg/m
CAEP 80x6            | Weight:   7.34 kg/m
CAEP 80x6.5          | Weight:   7.92 kg/m
CAEP 80x8            | Weight:   9.63 kg/m
CAEP 90x10           | Weight:  13.45 kg/m
CAEP 90x11           | Weight:  14.70 kg/m
CAEP 90x12           | Weight:  15.93 kg/m
CAEP 90x6            | Weight:   8.30 kg/m
CAEP 90x7            | Weight:   9.61 kg/m
CAEP 90x8            | Weight:  10.90 kg/m
CAEP 90x9            | Weight:  12.18 kg/m
CAI 100x50x10        | Weight:  11.08 kg/m
CAI 100x50x6         | Weight:   6.81 kg/m
CAI 100x50x8         | Weight:   8.97 kg/m
CAI 120x80x10        | Weight:  15.02 kg/m
CAI 120x80x8         | Weight:  12.16 kg/m
CAI 130x65x10        | Weight:  14.62 kg/m
CAI 130x65x8         | Weight:  11.85 kg/m
CAI 150x100x10       | Weight:  18.98 kg/m
CAI 150x100x12       | Weight:  22.56 kg/m
CAI 150x90x10        | Weight:  18.18 kg/m
CAI 150x90x11        | Weight:  19.90 kg/m
CAI 160x80x10        | Weight:  18.20 kg/m
CAI 160x80x12        | Weight:  21.62 kg/m
CAI 200x100x10       | Weight:  22.95 kg/m
CAI 200x100x12       | Weight:  27.32 kg/m
CAI 200x100x14       | Weight:  31.62 kg/m
CAI 30x20x3          | Weight:   1.12 kg/m
CAI 30x20x4          | Weight:   1.46 kg/m
CAI 35x20x3.5        | Weight:   1.43 kg/m
CAI 35x20x4          | Weight:   1.62 kg/m
CAI 40x20x3          | Weight:   1.36 kg/m
CAI 40x20x4          | Weight:   1.77 kg/m
CAI 40x25x4          | Weight:   1.93 kg/m
CAI 40x25x5          | Weight:   2.38 kg/m
CAI 45x30x4          | Weight:   2.24 kg/m
CAI 45x30x5          | Weight:   2.76 kg/m
CAI 50x30x4          | Weight:   2.41 kg/m
CAI 50x30x5          | Weight:   2.96 kg/m
CAI 50x30x6          | Weight:   3.52 kg/m
CAI 50x40x5          | Weight:   3.36 kg/m
CAI 50x40x6          | Weight:   3.99 kg/m
CAI 60x30x5          | Weight:   3.36 kg/m
CAI 60x40x5          | Weight:   3.76 kg/m
CAI 60x40x6          | Weight:   4.46 kg/m
CAI 60x40x7          | Weight:   5.14 kg/m
CAI 65x50x5          | Weight:   4.35 kg/m
CAI 65x50x6          | Weight:   5.17 kg/m
CAI 65x50x7          | Weight:   5.97 kg/m
CAI 65x50x8          | Weight:   6.77 kg/m
CAI 70x50x6          | Weight:   5.40 kg/m
CAI 70x50x7          | Weight:   6.24 kg/m
CAI 75x50x5          | Weight:   4.73 kg/m
CAI 75x50x6          | Weight:   5.64 kg/m
CAI 75x50x7          | Weight:   6.52 kg/m
CAI 75x50x8          | Weight:   7.40 kg/m
CAI 80x40x6          | Weight:   5.40 kg/m
CAI 80x40x8          | Weight:   7.09 kg/m
CAI 80x60x7          | Weight:   7.36 kg/m
CAI 80x60x8          | Weight:   8.34 kg/m
CAI 80x65x10         | Weight:  10.68 kg/m
CAI 80x65x6          | Weight:   6.58 kg/m
CAI 80x65x8          | Weight:   8.66 kg/m
CAI 90x65x6          | Weight:   7.05 kg/m
CAI 90x65x8          | Weight:   9.29 kg/m
CAI 90x70x8          | Weight:   9.60 kg/m
CAIP 100x50x10       | Weight:  11.08 kg/m
CAIP 100x50x6        | Weight:   6.81 kg/m
CAIP 100x50x8        | Weight:   8.97 kg/m
CAIP 120x80x10       | Weight:  15.02 kg/m
CAIP 120x80x8        | Weight:  12.16 kg/m
CAIP 130x65x10       | Weight:  14.62 kg/m
CAIP 130x65x8        | Weight:  11.85 kg/m
CAIP 150x100x10      | Weight:  18.98 kg/m
CAIP 150x100x12      | Weight:  22.56 kg/m
CAIP 150x90x10       | Weight:  18.18 kg/m
CAIP 150x90x11       | Weight:  19.90 kg/m
CAIP 160x80x10       | Weight:  18.20 kg/m
CAIP 160x80x12       | Weight:  21.62 kg/m
CAIP 200x100x10      | Weight:  22.95 kg/m
CAIP 200x100x12      | Weight:  27.32 kg/m
CAIP 200x100x14      | Weight:  31.62 kg/m
CAIP 30x20x3         | Weight:   1.12 kg/m
CAIP 30x20x4         | Weight:   1.46 kg/m
CAIP 35x20x3.5       | Weight:   1.43 kg/m
CAIP 35x20x4         | Weight:   1.62 kg/m
CAIP 40x20x3         | Weight:   1.36 kg/m
CAIP 40x20x4         | Weight:   1.77 kg/m
CAIP 40x25x4         | Weight:   1.93 kg/m
CAIP 40x25x5         | Weight:   2.38 kg/m
CAIP 45x30x4         | Weight:   2.24 kg/m
CAIP 45x30x5         | Weight:   2.76 kg/m
CAIP 50x30x4         | Weight:   2.41 kg/m
CAIP 50x30x5         | Weight:   2.96 kg/m
CAIP 50x30x6         | Weight:   3.52 kg/m
CAIP 50x40x5         | Weight:   3.36 kg/m
CAIP 50x40x6         | Weight:   3.99 kg/m
CAIP 60x30x5         | Weight:   3.36 kg/m
CAIP 60x40x5         | Weight:   3.76 kg/m
CAIP 60x40x6         | Weight:   4.46 kg/m
CAIP 60x40x7         | Weight:   5.14 kg/m
CAIP 65x50x5         | Weight:   4.35 kg/m
CAIP 65x50x6         | Weight:   5.17 kg/m
CAIP 65x50x7         | Weight:   5.97 kg/m
CAIP 65x50x8         | Weight:   6.77 kg/m
CAIP 70x50x6         | Weight:   5.40 kg/m
CAIP 70x50x7         | Weight:   6.24 kg/m
CAIP 75x50x5         | Weight:   4.73 kg/m
CAIP 75x50x6         | Weight:   5.64 kg/m
CAIP 75x50x7         | Weight:   6.52 kg/m
CAIP 75x50x8         | Weight:   7.40 kg/m
CAIP 80x40x6         | Weight:   5.40 kg/m
CAIP 80x40x8         | Weight:   7.09 kg/m
CAIP 80x60x7         | Weight:   7.36 kg/m
CAIP 80x60x8         | Weight:   8.34 kg/m
CAIP 80x65x10        | Weight:  10.68 kg/m
CAIP 80x65x6         | Weight:   6.58 kg/m
CAIP 80x65x8         | Weight:   8.66 kg/m
CAIP 90x65x6         | Weight:   7.05 kg/m
CAIP 90x65x8         | Weight:   9.29 kg/m
CAIP 90x70x8         | Weight:   9.60 kg/m
CARC 100x100x10      | Weight:  27.40 kg/m
CARC 100x100x4       | Weight:  11.93 kg/m
CARC 100x100x5       | Weight:  14.68 kg/m
CARC 100x100x6       | Weight:  17.43 kg/m
CARC 100x100x6.3     | Weight:  18.21 kg/m
CARC 100x100x8       | Weight:  22.61 kg/m
CARC 120x120x10      | Weight:  33.68 kg/m
CARC 120x120x12      | Weight:  39.49 kg/m
CARC 120x120x12.5    | Weight:  40.90 kg/m
CARC 120x120x5       | Weight:  17.82 kg/m
CARC 120x120x6       | Weight:  21.20 kg/m
CARC 120x120x6.3     | Weight:  22.14 kg/m
CARC 120x120x8       | Weight:  27.63 kg/m
CARC 140x140x10      | Weight:  39.96 kg/m
CARC 140x140x12      | Weight:  47.02 kg/m
CARC 140x140x12.5    | Weight:  48.75 kg/m
CARC 140x140x5       | Weight:  20.96 kg/m
CARC 140x140x6       | Weight:  24.96 kg/m
CARC 140x140x6.3     | Weight:  26.14 kg/m
CARC 140x140x8       | Weight:  32.66 kg/m
CARC 150x150x10      | Weight:  43.10 kg/m
CARC 150x150x12      | Weight:  50.79 kg/m
CARC 150x150x12.5    | Weight:  52.67 kg/m
CARC 150x150x16      | Weight:  65.16 kg/m
CARC 150x150x5       | Weight:  22.53 kg/m
CARC 150x150x6       | Weight:  26.85 kg/m
CARC 150x150x6.3     | Weight:  28.10 kg/m
CARC 150x150x8       | Weight:  35.17 kg/m
CARC 160x160x10      | Weight:  46.24 kg/m
CARC 160x160x12      | Weight:  54.56 kg/m
CARC 160x160x12.5    | Weight:  56.60 kg/m
CARC 160x160x16      | Weight:  70.18 kg/m
CARC 160x160x5       | Weight:  24.10 kg/m
CARC 160x160x6       | Weight:  28.73 kg/m
CARC 160x160x6.3     | Weight:  30.07 kg/m
CARC 160x160x8       | Weight:  37.68 kg/m
CARC 180x180x10      | Weight:  52.52 kg/m
CARC 180x180x12      | Weight:  62.09 kg/m
CARC 180x180x12.5    | Weight:  64.45 kg/m
CARC 180x180x16      | Weight:  80.07 kg/m
CARC 180x180x5       | Weight:  27.24 kg/m
CARC 180x180x6       | Weight:  32.50 kg/m
CARC 180x180x6.3     | Weight:  33.99 kg/m
CARC 180x180x8       | Weight:  42.70 kg/m
CARC 200x200x10      | Weight:  58.80 kg/m
CARC 200x200x12      | Weight:  69.63 kg/m
CARC 200x200x12.5    | Weight:  72.30 kg/m
CARC 200x200x16      | Weight:  90.27 kg/m
CARC 200x200x5       | Weight:  30.38 kg/m
CARC 200x200x6       | Weight:  36.27 kg/m
CARC 200x200x6.3     | Weight:  37.99 kg/m
CARC 200x200x8       | Weight:  47.73 kg/m
CARC 20x20x2         | Weight:   1.10 kg/m
CARC 20x20x2.5       | Weight:   1.32 kg/m
CARC 220x220x10      | Weight:  65.08 kg/m
CARC 220x220x12      | Weight:  77.17 kg/m
CARC 220x220x12.5    | Weight:  80.07 kg/m
CARC 220x220x16      | Weight: 100.48 kg/m
CARC 220x220x6       | Weight:  40.04 kg/m
CARC 220x220x6.3     | Weight:  41.92 kg/m
CARC 220x220x8       | Weight:  52.75 kg/m
CARC 250x250x10      | Weight:  74.50 kg/m
CARC 250x250x12      | Weight:  88.71 kg/m
CARC 250x250x12.5    | Weight:  91.84 kg/m
CARC 250x250x16      | Weight: 115.40 kg/m
CARC 250x250x6       | Weight:  45.69 kg/m
CARC 250x250x6.3     | Weight:  47.89 kg/m
CARC 250x250x8       | Weight:  60.29 kg/m
CARC 25x25x2         | Weight:   1.41 kg/m
CARC 25x25x2.5       | Weight:   1.71 kg/m
CARC 25x25x3         | Weight:   1.99 kg/m
CARC 260x260x10      | Weight:  77.64 kg/m
CARC 260x260x12      | Weight:  91.84 kg/m
CARC 260x260x12.5    | Weight:  95.77 kg/m
CARC 260x260x16      | Weight: 120.11 kg/m
CARC 260x260x6       | Weight:  47.57 kg/m
CARC 260x260x6.3     | Weight:  49.85 kg/m
CARC 260x260x8       | Weight:  62.80 kg/m
CARC 300x300x10      | Weight:  90.27 kg/m
CARC 300x300x12      | Weight: 107.55 kg/m
CARC 300x300x12.5    | Weight: 111.47 kg/m
CARC 300x300x16      | Weight: 140.51 kg/m
CARC 300x300x6       | Weight:  55.11 kg/m
CARC 300x300x6.3     | Weight:  57.78 kg/m
CARC 300x300x8       | Weight:  72.85 kg/m
CARC 30x30x2         | Weight:   1.73 kg/m
CARC 30x30x2.5       | Weight:   2.10 kg/m
CARC 30x30x3         | Weight:   2.46 kg/m
CARC 350x350x10      | Weight: 105.97 kg/m
CARC 350x350x12      | Weight: 126.38 kg/m
CARC 350x350x12.5    | Weight: 131.09 kg/m
CARC 350x350x16      | Weight: 165.64 kg/m
CARC 350x350x8       | Weight:  85.56 kg/m
CARC 400x400x10      | Weight: 121.67 kg/m
CARC 400x400x12      | Weight: 145.23 kg/m
CARC 400x400x12.5    | Weight: 150.72 kg/m
CARC 400x400x16      | Weight: 190.76 kg/m
CARC 400x400x20      | Weight: 235.50 kg/m
CARC 40x40x2.5       | Weight:   2.89 kg/m
CARC 40x40x3         | Weight:   3.41 kg/m
CARC 40x40x4         | Weight:   4.39 kg/m
CARC 40x40x5         | Weight:   5.28 kg/m
CARC 50x50x2.5       | Weight:   3.67 kg/m
CARC 50x50x3         | Weight:   4.35 kg/m
CARC 50x50x4         | Weight:   5.64 kg/m
CARC 50x50x5         | Weight:   6.85 kg/m
CARC 50x50x6         | Weight:   8.01 kg/m
CARC 50x50x6.3       | Weight:   8.32 kg/m
CARC 60x60x2.5       | Weight:   4.46 kg/m
CARC 60x60x3         | Weight:   5.29 kg/m
CARC 60x60x4         | Weight:   6.90 kg/m
CARC 60x60x5         | Weight:   8.40 kg/m
CARC 60x60x6         | Weight:   9.89 kg/m
CARC 60x60x6.3       | Weight:  10.28 kg/m
CARC 60x60x8         | Weight:  12.56 kg/m
CARC 70x70x3         | Weight:   6.23 kg/m
CARC 70x70x4         | Weight:   8.16 kg/m
CARC 70x70x5         | Weight:   9.97 kg/m
CARC 70x70x6         | Weight:  11.78 kg/m
CARC 70x70x6.3       | Weight:  12.25 kg/m
CARC 70x70x8         | Weight:  15.07 kg/m
CARC 80x80x3         | Weight:   7.17 kg/m
CARC 80x80x4         | Weight:   9.42 kg/m
CARC 80x80x5         | Weight:  11.54 kg/m
CARC 80x80x6         | Weight:  13.66 kg/m
CARC 80x80x6.3       | Weight:  14.21 kg/m
CARC 80x80x8         | Weight:  17.58 kg/m
CARC 90x90x4         | Weight:  10.68 kg/m
CARC 90x90x5         | Weight:  13.11 kg/m
CARC 90x90x6         | Weight:  15.54 kg/m
CARC 90x90x6.3       | Weight:  16.25 kg/m
CARC 90x90x8         | Weight:  20.10 kg/m
CARF 100x100x10      | Weight:  25.59 kg/m
CARF 100x100x12      | Weight:  28.34 kg/m
CARF 100x100x12.5    | Weight:  29.05 kg/m
CARF 100x100x3       | Weight:   8.95 kg/m
CARF 100x100x4       | Weight:  11.70 kg/m
CARF 100x100x5       | Weight:  14.44 kg/m
CARF 100x100x6       | Weight:  16.96 kg/m
CARF 100x100x6.3     | Weight:  17.43 kg/m
CARF 100x100x8       | Weight:  21.35 kg/m
CARF 120x120x10      | Weight:  31.87 kg/m
CARF 120x120x12      | Weight:  35.87 kg/m
CARF 120x120x12.5    | Weight:  36.90 kg/m
CARF 120x120x3       | Weight:  10.83 kg/m
CARF 120x120x4       | Weight:  14.21 kg/m
CARF 120x120x5       | Weight:  17.58 kg/m
CARF 120x120x6       | Weight:  20.72 kg/m
CARF 120x120x6.3     | Weight:  21.43 kg/m
CARF 120x120x8       | Weight:  26.38 kg/m
CARF 140x140x10      | Weight:  38.15 kg/m
CARF 140x140x12      | Weight:  43.41 kg/m
CARF 140x140x12.5    | Weight:  44.75 kg/m
CARF 140x140x4       | Weight:  16.72 kg/m
CARF 140x140x5       | Weight:  20.72 kg/m
CARF 140x140x6       | Weight:  24.49 kg/m
CARF 140x140x6.3     | Weight:  25.36 kg/m
CARF 140x140x8       | Weight:  31.40 kg/m
CARF 150x150x10      | Weight:  41.29 kg/m
CARF 150x150x12      | Weight:  47.18 kg/m
CARF 150x150x12.5    | Weight:  48.67 kg/m
CARF 150x150x16      | Weight:  58.72 kg/m
CARF 150x150x4       | Weight:  17.98 kg/m
CARF 150x150x5       | Weight:  22.29 kg/m
CARF 150x150x6       | Weight:  26.38 kg/m
CARF 150x150x6.3     | Weight:  27.32 kg/m
CARF 150x150x8       | Weight:  33.91 kg/m
CARF 160x160x10      | Weight:  44.43 kg/m
CARF 160x160x12      | Weight:  50.95 kg/m
CARF 160x160x12.5    | Weight:  52.59 kg/m
CARF 160x160x16      | Weight:  63.74 kg/m
CARF 160x160x4       | Weight:  19.23 kg/m
CARF 160x160x5       | Weight:  23.86 kg/m
CARF 160x160x6       | Weight:  28.26 kg/m
CARF 160x160x6.3     | Weight:  29.36 kg/m
CARF 160x160x8       | Weight:  36.42 kg/m
CARF 180x180x10      | Weight:  50.71 kg/m
CARF 180x180x12      | Weight:  58.48 kg/m
CARF 180x180x12.5    | Weight:  60.45 kg/m
CARF 180x180x16      | Weight:  73.79 kg/m
CARF 180x180x4       | Weight:  21.74 kg/m
CARF 180x180x5       | Weight:  27.00 kg/m
CARF 180x180x6       | Weight:  32.03 kg/m
CARF 180x180x6.3     | Weight:  33.28 kg/m
CARF 180x180x8       | Weight:  41.45 kg/m
CARF 200x200x10      | Weight:  56.99 kg/m
CARF 200x200x12      | Weight:  66.02 kg/m
CARF 200x200x12.5    | Weight:  68.30 kg/m
CARF 200x200x16      | Weight:  84.00 kg/m
CARF 200x200x4       | Weight:  24.26 kg/m
CARF 200x200x5       | Weight:  30.14 kg/m
CARF 200x200x6       | Weight:  35.80 kg/m
CARF 200x200x6.3     | Weight:  37.21 kg/m
CARF 200x200x8       | Weight:  46.47 kg/m
CARF 20x20x2         | Weight:   1.05 kg/m
CARF 220x220x10      | Weight:  63.27 kg/m
CARF 220x220x12      | Weight:  73.55 kg/m
CARF 220x220x12.5    | Weight:  76.14 kg/m
CARF 220x220x16      | Weight:  94.20 kg/m
CARF 220x220x5       | Weight:  33.28 kg/m
CARF 220x220x6       | Weight:  39.56 kg/m
CARF 220x220x6.3     | Weight:  41.21 kg/m
CARF 220x220x8       | Weight:  51.50 kg/m
CARF 250x250x10      | Weight:  72.69 kg/m
CARF 250x250x12      | Weight:  84.78 kg/m
CARF 250x250x12.5    | Weight:  87.92 kg/m
CARF 250x250x16      | Weight: 109.12 kg/m
CARF 250x250x5       | Weight:  37.99 kg/m
CARF 250x250x6       | Weight:  45.22 kg/m
CARF 250x250x6.3     | Weight:  47.10 kg/m
CARF 250x250x8       | Weight:  59.03 kg/m
CARF 25x25x2         | Weight:   1.37 kg/m
CARF 25x25x2.5       | Weight:   1.64 kg/m
CARF 25x25x3         | Weight:   1.89 kg/m
CARF 260x260x10      | Weight:  75.83 kg/m
CARF 260x260x12      | Weight:  88.71 kg/m
CARF 260x260x12.5    | Weight:  91.84 kg/m
CARF 260x260x16      | Weight: 113.83 kg/m
CARF 260x260x6       | Weight:  47.10 kg/m
CARF 260x260x6.3     | Weight:  49.14 kg/m
CARF 260x260x8       | Weight:  61.54 kg/m
CARF 300x300x10      | Weight:  88.71 kg/m
CARF 300x300x12      | Weight: 103.62 kg/m
CARF 300x300x12.5    | Weight: 107.55 kg/m
CARF 300x300x16      | Weight: 134.24 kg/m
CARF 300x300x6       | Weight:  54.64 kg/m
CARF 300x300x6.3     | Weight:  56.99 kg/m
CARF 300x300x8       | Weight:  71.59 kg/m
